    0.470629513263702393E+02    0.448995947837829590E+02    0.124388288261330331E+02   -0.684619673069164719E+03   -0.622044728947170089E+01    1
    0.773223936557769775E+02    0.150724530220031738E+02    0.313900292502766343E+01   -0.682766948754111013E+03   -0.622378062280504807E+01    1
    0.347423672676086426E+02   -0.551712512969970703E+01    0.116205146564020445E-02   -0.678387165688542041E+03   -0.622711395613835705E+01    1
    0.596918463706970215E+01   -0.199780225753784180E+02    0.335993601891899224E-01   -0.677600602710018393E+03   -0.623044728947168291E+01    1
    0.588924884796142578E+01   -0.203921914100646973E+02    0.129615236578204144E-02   -0.676959857211738495E+03   -0.623378062280501855E+01    1
    0.403892993927001953E+02   -0.323313474655151367E+01    0.188236276657418089E+01   -0.675922599969807379E+03   -0.623711395613835862E+01    1
    0.891655445098876953E+02    0.112230300903320312E+02    0.124625827672444700E+01   -0.671553331639524004E+03   -0.624044728947171290E+01    1
    0.712221026420593262E+02    0.451482534408569336E+01    0.144535614449539440E+00   -0.670270930645956696E+03   -0.624378062280503698E+01    1
    0.117457687854766846E+02   -0.212823987007141113E+02    0.606786700208980859E-02   -0.669892953513355565E+03   -0.624711395613835663E+01    1
    0.936671435832977295E+02    0.407177209854125977E+02    0.108104302960463752E+02   -0.668409057306839031E+03   -0.625044728947170114E+01    1
    0.748485326766967773E+00   -0.294424176216125488E+02    0.131828153982946283E+00   -0.666789172785972255E+03   -0.625378062280503766E+01    1
    0.874764084815979004E+02    0.805596113204956055E+01    0.125866685441779181E-02   -0.666677740818917187E+03   -0.625711395613837151E+01    1
    0.396643042564392090E+02   -0.901899337768554688E+01    0.148635394471726801E+01   -0.666130534598168538E+03   -0.626044728947171336E+01    1
    0.294167399406433105E+02   -0.151951909065246582E+02    0.172781274842144061E+00   -0.664701883183132850E+03   -0.626378062280504189E+01    1
    0.461863875389099121E+02   -0.794786214828491211E+01    0.110496962312798278E+00   -0.664198865053766667E+03   -0.626711395613835620E+01    1
    0.489930450916290283E+02   -0.636559724807739258E+01    0.124172280764544229E+01   -0.664061223697756873E+03   -0.627044728947167140E+01    1
    0.687378525733947754E+02    0.665974617004394531E+00    0.200508306107370074E-02   -0.664042802645103052E+03   -0.627378062280501947E+01    1
    0.985345125198364258E+02    0.992871522903442383E+01    0.207765383391653492E-01   -0.663678580170533678E+03   -0.627711395613835510E+01    1
    0.911732316017150879E+01   -0.274130940437316895E+02    0.155193448833085591E-01   -0.662029883061628084E+03   -0.628044728947167741E+01    1
    0.143985748291015625E+01   -0.314394354820251465E+02    0.148893058354727081E+01   -0.661545796150608339E+03   -0.628378062280502636E+01    1
    0.540598154067993164E+02   -0.275070667266845703E+01    0.365423450325702603E+01   -0.659942671091309194E+03   -0.628711395613837443E+01    1
    0.302932858467102051E+02   -0.176492333412170410E+02    0.280448478615141272E+00   -0.659472135640318015E+03   -0.629044728947171272E+01    1
    0.916938364505767822E+02    0.767782926559448242E+01    0.253535018173223881E+01   -0.659150798902249107E+03   -0.629378062280503148E+01    1
    0.992436051368713379E+02    0.213138222694396973E+02    0.713474726932977532E+01   -0.658202372110485044E+03   -0.629711395613835290E+01    1
