    0.298986877719728312E+02   -0.592685502040081715E+02    0.988217157107321356E+02   -0.116916918652822062E+03
    0.604101258941438317E+02   -0.498843173928940189E+02    0.974507556986828547E+02   -0.116907238936712176E+03
    0.297452268392908508E+02   -0.822021907662880409E+02    0.954239819350317759E+02   -0.116902054269881788E+03
    0.257296942806904738E+02   -0.722771478621134804E+02    0.972752228110725525E+02   -0.116894324142741624E+03
    0.183564056674545983E+01   -0.755310956142957650E+02    0.995127600141725281E+02   -0.116892953193749108E+03
    0.256197702515748205E+02   -0.736160665565985255E+02    0.970972649495373616E+02   -0.116889918989204119E+03
    0.452854499031438138E+02   -0.592453679807569031E+02    0.972885791190511355E+02   -0.116887816254088705E+03
    0.477126022262307572E+02   -0.481099778145285057E+02    0.990288792893725827E+02   -0.116863657856504773E+03
    0.580794236464365028E+02   -0.778669207589004770E+02    0.930829491485686447E+02   -0.116854870884458805E+03
    0.290011042369550651E+02   -0.643022452951849175E+02    0.981864477025651183E+02   -0.116853247203307419E+03
    0.632271235451842273E+02   -0.491522028581630650E+02    0.973966530250079501E+02   -0.116848728356365285E+03
    0.511124309692196590E+02   -0.753945340320900641E+02    0.941771156539530381E+02   -0.116845130485299322E+03
    0.517540010078424970E+02   -0.711489250121746437E+02    0.947695124793223300E+02   -0.116837385383484062E+03
    0.386162107843840943E+02   -0.581845513844647257E+02    0.982069206013536444E+02   -0.116832669826120295E+03
    0.341367384353944701E+02   -0.924600112136507022E+02    0.937172880114464846E+02   -0.116807908594954839E+03
    0.126831890825367424E+02   -0.913294938910649847E+02    0.963308666419555664E+02   -0.116805738852951194E+03
    0.712177995518920000E+02   -0.626633045396247184E+02    0.943151544974835190E+02   -0.116789603582422387E+03
    0.602846114744393091E+02   -0.498677475369443073E+02    0.976157190464762579E+02   -0.116784279824114122E+03
    0.260047481807123937E+02   -0.818484358883150520E+02    0.960463277127695392E+02   -0.116770180837033138E+03
    0.630194785553041115E+02   -0.646948708348621153E+02    0.947799970251364101E+02   -0.116764584447948351E+03
    0.322114869367360726E+02   -0.626627960838863700E+02    0.982190533705227722E+02   -0.116763409615031790E+03
    0.308796142538853573E+02   -0.690809528666207626E+02    0.973572589042730669E+02   -0.116762247506876051E+03
    0.611323704506144381E+02   -0.500762135966648003E+02    0.975543781442134730E+02   -0.116738717331542944E+03
    0.258989725115551863E+02   -0.851513301069362853E+02    0.956679514473248958E+02   -0.116729621487496019E+03
    0.207839765886985504E+02   -0.769835554833638156E+02    0.973797948070932478E+02   -0.116704246093159483E+03
